id,name,year,date,provider,provider_type,rocket,rocket_family,mission,mission_type,mission_desc,orbit,pad_name,location,country,outcome,image,url,last_updated,net
8b72fa1c-ecc0-42ba-a054-a0f7510112c9,Molniya-M | US-K 49,1986,1986-10-03 13:05:41+00:00,Soviet Space Program,Government,Molniya-M 2BL,R-7,US-K 49,Government/Top Secret,Early warning satellite,Elliptical,41/1,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Failure,,https://ll.thespacedevs.com/2.2.0/launch/8b72fa1c-ecc0-42ba-a054-a0f7510112c9/?format=json,2023-06-14T04:29:05Z,1986-10-03T13:05:41Z
43fb2edc-9c13-4910-93ec-38ced4e4c9ca,Long March 2C | FSW-0 8,1986,1986-10-06 05:40:00+00:00,Ministry of Space Industry,Government,Long March 2C,Long March,FSW-0 8,Government/Top Secret,Chinese Fanhui Shi Weixing recoverable reconnaissance satellite,LEO,Launch Area 2B,"Jiuquan Satellite Launch Center, People's Republic of China",CHN,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/long_march_2_image_20230803100234.jpeg,https://ll.thespacedevs.com/2.2.0/launch/43fb2edc-9c13-4910-93ec-38ced4e4c9ca/?format=json,2023-08-04T02:57:09Z,1986-10-06T05:40:00Z
ee51f62b-baf8-4878-9b59-93e1b5909172,Soyuz U | Yantar-1KFT 6,1986,1986-10-06 07:40:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Yantar-1KFT 6,Government/Top Secret,Film-return reconnaissance satellite,LEO,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/ee51f62b-baf8-4878-9b59-93e1b5909172/?format=json,2023-06-14T03:48:45Z,1986-10-06T07:40:00Z
064e2b55-7fe7-4a26-844d-09fdedd4fb03,Tsiklon-3 | Strela-3 13 to 18,1986,1986-10-15 05:24:08+00:00,Soviet Space Program,Government,Tsiklon-3,Tsiklon,Strela-3 13 to 18,Government/Top Secret,Second generation store-dump military communications satellite,LEO,32/2,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Failure,,https://ll.thespacedevs.com/2.2.0/launch/064e2b55-7fe7-4a26-844d-09fdedd4fb03/?format=json,2023-06-14T04:23:08Z,1986-10-15T05:24:08Z
ec7c9fd3-954c-479f-913a-2d67d76c02a3,Molniya-M | US-K 50 (Kosmos 1785),1986,1986-10-15 09:29:18+00:00,Soviet Space Program,Government,Molniya-M 2BL,R-7,US-K 50 (Kosmos 1785),Government/Top Secret,Early warning satellite,Elliptical,41/1,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/ec7c9fd3-954c-479f-913a-2d67d76c02a3/?format=json,2023-06-14T04:29:13Z,1986-10-15T09:29:18Z
bdec04a4-2d12-4dae-872e-f26cd5cc2e67,Molniya-M | Molniya-3 41L,1986,1986-10-20 08:49:00+00:00,Soviet Space Program,Government,Molniya-M 2BL,R-7,Molniya-3 41L,Communications,Molniya communication satellites operating from a highly elliptical orbit,Elliptical,43/4 (43R),"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/bdec04a4-2d12-4dae-872e-f26cd5cc2e67/?format=json,2023-06-14T04:11:10Z,1986-10-20T08:49:00Z
ddaeefa3-fc34-4c37-9a8e-31e363aa28bf,Zenit-2 | Taifun-1B 9,1986,1986-10-22 08:00:00+00:00,Soviet Space Program,Government,Zenit-2,Zenith,Taifun-1B 9,Test Target,Passive radar calibration satellite,LEO,45/1,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/ddaeefa3-fc34-4c37-9a8e-31e363aa28bf/?format=json,2023-06-14T03:31:00Z,1986-10-22T08:00:00Z
f57b8d20-660c-4dfb-b8ca-49287283bb70,Soyuz U | Zenit-8 39,1986,1986-10-22 09:00:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Zenit-8 39,Government/Top Secret,Film-return reconnaissance satellite,LEO,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/f57b8d20-660c-4dfb-b8ca-49287283bb70/?format=json,2023-06-14T03:48:32Z,1986-10-22T09:00:00Z
70c97d38-dfa2-4a30-881e-c62cc33782d4,Proton-K/DM | Raduga 19,1986,1986-10-25 15:43:00+00:00,Soviet Space Program,Government,Proton-K/DM,Proton / UR-500,Raduga 19,Communications,Geostationary communications satellite for military and governmental puposes,Direct-GEO,200/40,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/proton_image_20231231095535.jpg,https://ll.thespacedevs.com/2.2.0/launch/70c97d38-dfa2-4a30-881e-c62cc33782d4/?format=json,2023-06-14T04:23:45Z,1986-10-25T15:43:00Z
5413f2cf-b160-4e0d-9906-a24751e8fea4,Kosmos-3M | Taifun-1 19,1986,1986-10-27 12:40:00+00:00,Soviet Space Program,Government,Kosmos-3M (11K65M),Kosmos,Taifun-1 19,Test Target,Radar calibration satellite,LEO,133/3 (133L),"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/5413f2cf-b160-4e0d-9906-a24751e8fea4/?format=json,2023-06-14T03:31:43Z,1986-10-27T12:40:00Z
0d72de8f-61ed-4ca5-b986-6b9763aa3e5b,Soyuz U | Resurs-F1 17F40 61L 3,1986,1986-10-31 08:00:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Resurs-F1 17F40 61L 3,Earth Science,Film-return Earth observation satellite,SSO,16/2,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/0d72de8f-61ed-4ca5-b986-6b9763aa3e5b/?format=json,2023-06-14T03:50:16Z,1986-10-31T08:00:00Z
1e07308e-ed78-45d7-aff4-73f330be6570,Soyuz U | Zenit-8 40,1986,1986-11-04 11:50:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Zenit-8 40,Government/Top Secret,Film-return reconnaissance satellite,LEO,16/2,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/1e07308e-ed78-45d7-aff4-73f330be6570/?format=json,2023-06-14T03:50:16Z,1986-11-04T11:50:00Z
3e040c7e-2072-4fee-84fc-a4515060c8e1,Kosmos-3M | Tsikada 14,1986,1986-11-13 06:10:25+00:00,Soviet Space Program,Government,Kosmos-3M (11K65M),Kosmos,Tsikada 14,Navigation,Civilian navigation satellite equivalent to the purely military Parus,LEO,132/2,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/3e040c7e-2072-4fee-84fc-a4515060c8e1/?format=json,2023-06-14T04:27:39Z,1986-11-13T06:10:25Z
8136d575-87d6-4b7b-97e8-ba6877a43eb7,Soyuz U | Yantar-4K2 26,1986,1986-11-13 10:59:59+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Yantar-4K2 26,Government/Top Secret,Film-return reconnaissance satellite,LEO,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/8136d575-87d6-4b7b-97e8-ba6877a43eb7/?format=json,2023-06-14T03:41:07Z,1986-11-13T10:59:59Z
02652b2a-65a7-45fd-b2d4-23046278619d,Scout G-1 | Polar Bear,1986,1986-11-14 00:23:00+00:00,United States Air Force,Government,Scout G-1,Scout,Polar Bear,Government/Top Secret,Military satellite designed to study interferences caused by solar flares and auroral activity,LEO,Space Launch Complex 5,"Vandenberg SFB, CA, USA",USA,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/02652b2a-65a7-45fd-b2d4-23046278619d/?format=json,2023-06-14T04:25:53Z,1986-11-14T00:23:00Z
d92294d5-6fce-4e44-be52-21b1339d0d53,Molniya-M | Molniya-1T 69,1986,1986-11-15 21:35:00+00:00,Soviet Space Program,Government,Molniya-M 2BL,R-7,Molniya-1T 69,Communications,Military communications satellite in a highly elliptic orbit,Elliptical,41/1,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/d92294d5-6fce-4e44-be52-21b1339d0d53/?format=json,2023-06-14T04:29:11Z,1986-11-15T21:35:00Z
345d091f-24c4-43ff-a12e-37c1b47a5093,Proton-K/DM | Gorizont 13,1986,1986-11-18 14:08:03+00:00,Soviet Space Program,Government,Proton-K/DM,Proton / UR-500,Gorizont 13,Communications,Geostationary communications satellite,Direct-GEO,200/39 (200L),"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/proton_image_20231231095535.jpg,https://ll.thespacedevs.com/2.2.0/launch/345d091f-24c4-43ff-a12e-37c1b47a5093/?format=json,2023-06-14T03:35:02Z,1986-11-18T14:08:03Z
e5aae201-bd0b-4b7b-9ef0-213a3ad9e578,Molniya-M | US-K 51,1986,1986-11-20 12:09:20+00:00,Soviet Space Program,Government,Molniya-M 2BL,R-7,US-K 51,Government/Top Secret,Early warning satellite,Elliptical,16/2,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/e5aae201-bd0b-4b7b-9ef0-213a3ad9e578/?format=json,2023-06-14T03:50:21Z,1986-11-20T12:09:20Z
8f43dd83-4654-4f92-ac89-ddb2b560e07e,Kosmos-3M | Strela-1M 313-320,1986,1986-11-21 02:00:00+00:00,Soviet Space Program,Government,Kosmos-3M (11K65M),Kosmos,Strela-1M 313-320,Government/Top Secret,Military communications satellites,LEO,132/2,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/8f43dd83-4654-4f92-ac89-ddb2b560e07e/?format=json,2023-06-14T04:27:29Z,1986-11-21T02:00:00Z
29b1af51-c128-4f2b-a4aa-a9bb5b03c3bb,Kosmos-3M | Parus 56,1986,1986-11-24 21:43:13+00:00,Soviet Space Program,Government,Kosmos-3M (11K65M),Kosmos,Parus 56,Navigation,Navigation satellite providing location information for the Tsiklon-B navigation system,LEO,132/2,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/29b1af51-c128-4f2b-a4aa-a9bb5b03c3bb/?format=json,2023-06-14T04:27:27Z,1986-11-24T21:43:13Z
d0c9ea00-c69f-4236-9174-6d084c7fbb7f,Proton | Almaz-T 1,1986,1986-11-29 08:00:00+00:00,Soviet Space Program,Government,Proton-K,Proton / UR-500,Almaz-T 1,Earth Science,Radar imagery satellite based on the Almaz space station design,LEO,200/40,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Failure,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/proton_image_20190207032625.jpeg,https://ll.thespacedevs.com/2.2.0/launch/d0c9ea00-c69f-4236-9174-6d084c7fbb7f/?format=json,2023-06-14T04:23:47Z,1986-11-29T08:00:00Z
be17be5f-a273-4190-bf8a-6d10338f304b,Tsiklon-3 | Geo-IK 8,1986,1986-12-02 07:00:00+00:00,Soviet Space Program,Government,Tsiklon-3,Tsiklon,Geo-IK 8,Earth Science,A satellite for the GEO-IK geodetic system,LEO,32/1,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/be17be5f-a273-4190-bf8a-6d10338f304b/?format=json,2023-06-14T04:22:44Z,1986-12-02T07:00:00Z
1eec696f-de7b-49b4-b4cc-23d459f09745,Soyuz U | Zenit-8 41,1986,1986-12-04 10:10:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Zenit-8 41,Government/Top Secret,Film-return reconnaissance satellite,LEO,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/1eec696f-de7b-49b4-b4cc-23d459f09745/?format=json,2023-06-14T03:48:19Z,1986-12-04T10:10:00Z
5f758073-8050-416c-a3eb-ec40f5334541,Atlas G Centaur | FLTSATCOM F7,1986,1986-12-05 02:30:01+00:00,United States Air Force,Government,Atlas G Centaur,Atlas,FLTSATCOM F7,Communications,Military geostationary communications satellite,Direct-GEO,Launch Complex 36B,"Cape Canaveral SFS, FL, USA",USA,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/5f758073-8050-416c-a3eb-ec40f5334541/?format=json,2023-06-14T17:39:52Z,1986-12-05T02:30:01Z
4452c3df-4419-48ce-b4fd-bc554fe3448d,Tsiklon-3 | Tselina-R 1,1986,1986-12-10 07:30:00+00:00,Soviet Space Program,Government,Tsiklon-3,Tsiklon,Tselina-R 1,Government/Top Secret,Tselina-R series ELINT satellite,LEO,32/2,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/4452c3df-4419-48ce-b4fd-bc554fe3448d/?format=json,2023-06-14T04:23:07Z,1986-12-10T07:30:00Z
d055e923-2f61-458e-9593-000c458ecb07,Molniya-M | US-K 52,1986,1986-12-12 18:35:36+00:00,Soviet Space Program,Government,Molniya-M 2BL,R-7,US-K 52,Government/Top Secret,Early warning satellite,Elliptical,43/4 (43R),"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/d055e923-2f61-458e-9593-000c458ecb07/?format=json,2023-06-14T04:11:05Z,1986-12-12T18:35:36Z
2b63742f-94d9-4ff2-b4af-9831811f053c,Soyuz U | Yantar-4K2 27,1986,1986-12-16 14:00:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Yantar-4K2 27,Government/Top Secret,Film-return reconnaissance satellite,LEO,41/1,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/2b63742f-94d9-4ff2-b4af-9831811f053c/?format=json,2023-06-14T04:29:21Z,1986-12-16T14:00:00Z
fa6c808c-572e-4959-a717-476278fa9f74,Kosmos-3M | Parus 57,1986,1986-12-17 17:02:32+00:00,Soviet Space Program,Government,Kosmos-3M (11K65M),Kosmos,Parus 57,Navigation,Navigation satellite providing location information for the Tsiklon-B navigation system,LEO,132/1 (132L),"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/fa6c808c-572e-4959-a717-476278fa9f74/?format=json,2023-06-14T03:43:56Z,1986-12-17T17:02:32Z
a60e70d7-8862-49ba-8d6f-ef636aefa5a7,Tsiklon-3 | Ionozond-E,1986,1986-12-18 08:00:00+00:00,Soviet Space Program,Government,Tsiklon-3,Tsiklon,Ionozond-E,Earth Science,Ionospheric research satellite,LEO,32/2,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/a60e70d7-8862-49ba-8d6f-ef636aefa5a7/?format=json,2023-06-14T04:23:05Z,1986-12-18T08:00:00Z
b5693166-d5c9-4b60-bcca-5e54dda93417,Soyuz U | Yantar-4KS1 6,1986,1986-12-26 11:00:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Yantar-4KS1 6,Government/Top Secret,First generation electro-optical reconnaissance satellite,LEO,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/b5693166-d5c9-4b60-bcca-5e54dda93417/?format=json,2023-06-14T03:48:30Z,1986-12-26T11:00:00Z
d3862e90-46c0-4876-912d-cd6362d3558e,Molniya-M | Molniya-1T 70,1986,1986-12-26 15:25:59+00:00,Soviet Space Program,Government,Molniya-M 2BL,R-7,Molniya-1T 70,Communications,Military communications satellite in a highly elliptic orbit,Elliptical,43/3 (43L),"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/d3862e90-46c0-4876-912d-cd6362d3558e/?format=json,2023-06-14T03:51:40Z,1986-12-26T15:25:59Z
fc71bfaa-0170-40de-a8a9-f12172e388d1,Tsiklon-3 | Meteor-2 15,1987,1987-01-05 01:20:00+00:00,Soviet Space Program,Government,Tsiklon-3,Tsiklon,Meteor-2 15,Earth Science,Second generation soviet meteorological satellite,LEO,32/2,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/fc71bfaa-0170-40de-a8a9-f12172e388d1/?format=json,2023-06-14T04:23:06Z,1987-01-05T01:20:00Z
efbb33ea-3f4b-4254-b49f-44b1007845b2,Soyuz U | Yantar-4K2 28,1987,1987-01-09 12:38:04+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Yantar-4K2 28,Government/Top Secret,Film-return reconnaissance satellite,LEO,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/efbb33ea-3f4b-4254-b49f-44b1007845b2/?format=json,2023-06-14T03:41:26Z,1987-01-09T12:38:04Z
3191a15f-1a7d-40a7-b3b0-d2c59333fbf5,Tsiklon-3 | Tselina-D 58,1987,1987-01-14 09:05:00+00:00,Soviet Space Program,Government,Tsiklon-3,Tsiklon,Tselina-D 58,Government/Top Secret,Tselina-D satellites provided detailed observation of radio sources detected by the smaller Tselina-O satellites as part of the Tselina ELINT system.,LEO,32/2,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/3191a15f-1a7d-40a7-b3b0-d2c59333fbf5/?format=json,2023-06-14T04:23:08Z,1987-01-14T09:05:00Z
ac726634-e56f-4573-b8c0-5901ac853fcc,Soyuz U | Zenit-8 42,1987,1987-01-15 11:20:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Zenit-8 42,Government/Top Secret,Film-return reconnaissance satellite,LEO,43/3 (43L),"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/ac726634-e56f-4573-b8c0-5901ac853fcc/?format=json,2023-06-14T03:51:45Z,1987-01-15T11:20:00Z
6490d7ef-12ba-4b37-b4d0-6ee302121340,Kosmos-3M | Strela-2M 41,1987,1987-01-21 09:10:00+00:00,Soviet Space Program,Government,Kosmos-3M (11K65M),Kosmos,Strela-2M 41,Government/Top Secret,Military communications satellite,LEO,132/2,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/6490d7ef-12ba-4b37-b4d0-6ee302121340/?format=json,2023-06-14T04:27:29Z,1987-01-21T09:10:00Z
d08f74db-8d4b-4fb5-be18-3690c98d76a9,Kosmos-3M | Taifun-2 23,1987,1987-01-22 07:00:00+00:00,Soviet Space Program,Government,Kosmos-3M (11K65M),Kosmos,Taifun-2 23,Test Target,Taifun-2 satellite used to release up to 24 subsatellites for radar and sensor calibration,LEO,107/1,"Kapustin Yar, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/d08f74db-8d4b-4fb5-be18-3690c98d76a9/?format=json,2023-06-14T04:24:41Z,1987-01-22T07:00:00Z
7f55f122-c4e6-435b-ad78-066f8514b0e8,Molniya-M | Molniya-3 42L,1987,1987-01-22 16:06:00+00:00,Soviet Space Program,Government,Molniya-M 2BL,R-7,Molniya-3 42L,Communications,Molniya communication satellites operating from a highly elliptical orbit,Elliptical,41/1,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/7f55f122-c4e6-435b-ad78-066f8514b0e8/?format=json,2023-06-14T04:29:10Z,1987-01-22T16:06:00Z
eb8dfc24-8bf4-4dd1-bedb-a3adb9925b72,Kosmos-3M | Tsikada 15,1987,1987-01-29 06:14:57+00:00,Soviet Space Program,Government,Kosmos-3M (11K65M),Kosmos,Tsikada 15,Navigation,Civilian navigation satellite equivalent to the purely military Parus,LEO,132/2,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/eb8dfc24-8bf4-4dd1-bedb-a3adb9925b72/?format=json,2023-06-14T04:27:35Z,1987-01-29T06:14:57Z
16b56e56-6bcf-4286-83b1-b0081a83158d,Proton | Ekran-M 11L,1987,1987-01-30 09:19:00+00:00,Soviet Space Program,Government,Proton K/DM-2,Proton / UR-500,Ekran-M 11L,Communications,Direct broadcasting satellite,Direct-GEO,200/40,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Failure,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/proton_image_20231231095535.jpg,https://ll.thespacedevs.com/2.2.0/launch/16b56e56-6bcf-4286-83b1-b0081a83158d/?format=json,2023-06-14T04:23:40Z,1987-01-30T09:19:00Z
1f6e6736-aabb-4680-acfe-136bba01f84f,Tsiklon-2 | Plasma-A 1,1987,1987-02-01 23:30:00+00:00,Soviet Space Program,Government,Tsiklon-2,Tsiklon,Plasma-A 1,Earth Science,Nuclear-powered magnetospheric research satellite,LEO,90,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/tsyklon-2_lifto_image_20240411113159.jpg,https://ll.thespacedevs.com/2.2.0/launch/1f6e6736-aabb-4680-acfe-136bba01f84f/?format=json,2023-06-14T04:24:14Z,1987-02-01T23:30:00Z
9e59ded5-9b1a-4972-af67-8de46d67af91,Mu-3S-II | Ginga,1987,1987-02-05 06:30:00+00:00,Institute of Space and Astronautical Science,Government,Mu-3S-II,Mu,Ginga,Astrophysics,Japanese astronomy satellite dedicated to X-ray research,LEO,Mu Center,"Uchinoura Space Center, Japan",JPN,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/9e59ded5-9b1a-4972-af67-8de46d67af91/?format=json,2023-06-14T03:53:56Z,1987-02-05T06:30:00Z
9afccdd3-f743-4f9a-82fe-3f3137df1521,Soyuz-U2 | Soyuz TM-2,1987,1987-02-05 21:38:16+00:00,Soviet Space Program,Government,Soyuz-U2,,Soyuz TM-2,Human Exploration,"Soyuz TM-2 was the first crewed flight of the new Soyuz TM spacecraft and the second long-duration mission to Mir space station. The mission began on February 5, 1987, 21:38:16 UTC, launching Commander Yuri Romanenko and Flight Engineer Aleksandr Laveykin into orbit. They docked with Mir two days later. During their stay there, new module was docked to the station. Crew was visited by several Progress resupply missions and by a crewed Soyuz TM-3 mission.
The mission concluded with a safe landing back on Earth on December 29, 1987, 09:16:00 UTC.",LEO,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz-u_image_20191229074852.jpg,https://ll.thespacedevs.com/2.2.0/launch/9afccdd3-f743-4f9a-82fe-3f3137df1521/?format=json,2023-06-14T08:42:41Z,1987-02-05T21:38:16Z
6034703f-d0f1-41a6-9ba8-3f172d6c3a3d,Soyuz U | Zenit-8 43,1987,1987-02-07 10:30:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Zenit-8 43,Government/Top Secret,Film-return reconnaissance satellite,LEO,43/4 (43R),"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/6034703f-d0f1-41a6-9ba8-3f172d6c3a3d/?format=json,2023-06-14T04:10:53Z,1987-02-07T10:30:00Z
117e53fd-002b-4a0d-a7e8-425032a510fa,Titan 34B | Quasar 7,1987,1987-02-12 06:40:00+00:00,United States Air Force,Government,Titan 34B,Titan,Quasar 7,Government/Top Secret,Communication relay satellite for US reconnaissance satellites,Elliptical,Space Launch Complex 4W,"Vandenberg SFB, CA, USA",USA,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/117e53fd-002b-4a0d-a7e8-425032a510fa/?format=json,2023-06-14T04:26:20Z,1987-02-12T06:40:00Z
eec234a2-cb35-4df6-8da1-2f4b9cabcc60,Zenit-2 | GVM Tselina-2,1987,1987-02-14 08:30:00+00:00,Soviet Space Program,Government,Zenit-2,Zenith,GVM Tselina-2,Test Flight,Dynamic simulator of the Tselina-2 ELINT satellite,LEO,45/1,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/eec234a2-cb35-4df6-8da1-2f4b9cabcc60/?format=json,2023-06-14T03:30:59Z,1987-02-14T08:30:00Z
56c6d915-e236-4148-812b-8f36699e4c65,Kosmos-3M | Parus 58,1987,1987-02-18 13:53:20+00:00,Soviet Space Program,Government,Kosmos-3M (11K65M),Kosmos,Parus 58,Navigation,Navigation satellite providing location information for the Tsiklon-B navigation system,LEO,132/2,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/56c6d915-e236-4148-812b-8f36699e4c65/?format=json,2023-06-14T04:27:28Z,1987-02-18T13:53:20Z
ff1e3cf8-da08-41ad-a960-edf1199b8fbf,N-2 | Momo 1a,1987,1987-02-19 01:23:00+00:00,National Space Development Agency of Japan,Government,N-2,,Momo 1a,Earth Science,Japanese Earth observation satellite,LEO,Osaki Launch Complex,"Tanegashima Space Center, Japan",JPN,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/ff1e3cf8-da08-41ad-a960-edf1199b8fbf/?format=json,2023-07-07T13:08:50Z,1987-02-19T01:23:00Z
d390e98b-cbec-4c99-baa1-ce7971c7e94a,Soyuz U | Zenit-8 44,1987,1987-02-19 10:15:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Zenit-8 44,Government/Top Secret,Film-return reconnaissance satellite,LEO,16/2,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/d390e98b-cbec-4c99-baa1-ce7971c7e94a/?format=json,2023-06-14T03:50:23Z,1987-02-19T10:15:00Z
